Time(ms),AccX,AccY,AccZ,ADC,GyroX,GyroY,GyroZ
8469,-13408,-5192,-15304,1024,-15394,5545,-23509
8478,-11500,8,-18644,1108,-22382,5673,-24447
8487,-10552,216,-18836,1009,-31936,5936,-25669
8496,-9588,-4988,-18344,993,-32768,6165,-26744
8505,-9296,-10248,-19276,999,-32768,6155,-27223
8604,-2152,-18660,-24892,1001,32767,-29053,-13136
8613,156,-14904,-24076,1017,32767,-32768,-10592
8622,1944,-10400,-22576,1068,32767,-32768,-7908
8631,3940,-7684,-20716,1059,32767,-32768,-5138
8640,6688,-5684,-18880,982,32767,-32768,-2121
8649,8000,-2928,-18772,943,32767,-32768,1072
8658,8628,28,-17696,1015,32767,-32768,4335
8667,9204,3440,-17304,1042,32767,-32768,7552
8676,10192,5628,-17100,950,32767,-32768,10649
8685,11288,7256,-15332,921,32767,-32768,13572
8784,1788,1504,-5648,923,14618,-8159,18554
8793,-48,2228,-7544,993,13442,-5680,17787
8802,-2096,3064,-8136,1018,11342,-3390,16975
8811,-4572,2188,-7776,988,9100,-1283,16144
8820,-5724,2032,-7348,1113,6775,604,15238
8829,-5300,1588,-5696,1158,4130,2310,14286
8838,-4780,936,-3912,1060,1871,3778,13304
8847,-4556,412,-2144,997,298,5252,12297
8856,-5660,2160,-2200,1015,-2091,6844,11347
8865,-7136,1620,-4072,1107,-5427,8526,10348
8964,-23668,-4124,-3112,1105,3974,16788,2615
8973,-25288,-5560,-2428,1487,4474,17247,2203
8982,-24388,-5268,-1284,1438,4531,17744,1804
8991,-23016,-4336,-2044,1482,4621,18264,1476
9000,-20900,-3216,-2732,1690,4488,18706,1169
9009,-19576,-2948,-3872,1677,4221,19010,910
9018,-20412,-3760,-4464,1560,3989,19158,799
9027,-22444,-3892,-5612,1627,3456,19172,650
9036,-22960,-6772,-6752,1511,2869,19004,554
9045,-23240,-7184,-7452,1478,2062,18940,495
9144,-28620,-7848,-3724,1476,-1635,18254,-2904
9153,-25864,-5888,-4872,1527,-1622,18250,-3169
9162,-22404,-5412,-4844,1595,-2313,18300,-3570
9171,-21776,-5544,-4548,1623,-2914,18145,-3857
9180,-22428,-5700,-3792,1693,-3454,17874,-3959
9189,-20944,-2008,-5860,1771,-5090,17664,-3889
9198,-18508,-2912,-4608,1607,-5594,17657,-3806
9207,-17972,-1076,-5668,1573,-4957,17580,-3648
9216,-18076,-2228,-6516,1598,-4559,17287,-3506
